team,year,jumper_number,player_name,games,kicks,marks,handballs,disposals,disposal_avg,goals,behinds,hitouts,tackles,rebound_50s,inside_50s,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_50,one_percenters,bounces,goal_assists
Essendon,2022,28,"Lord, Alastair",1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fremantle,2022,8,"Brayshaw, Andrew",24,354,112,350,704,29.33,12,12,0,149,51,104,93,96,35,31,25,217,473,1,5,44,4,11
Fremantle,2022,17,"Brodie, Will",24,273,63,370,643,26.79,6,7,0,127,23,91,137,90,37,25,11,287,351,2,2,24,5,10
Fremantle,2022,3,"Serong, Caleb",22,272,57,309,581,26.41,5,9,0,96,33,79,122,75,32,22,5,256,328,1,0,15,0,7
Fremantle,2022,13,"Ryan, Luke",24,403,167,116,519,21.63,0,1,0,45,162,29,13,55,20,20,3,119,287,14,0,95,8,1
Fremantle,2022,6,"Clark, Jordan",24,292,120,215,507,21.13,3,4,0,66,80,69,27,68,20,19,1,135,369,6,0,65,7,6
Fremantle,2022,26,"Young, Hayden",22,306,164,196,502,22.82,1,1,0,50,95,55,19,56,11,16,5,136,351,18,0,50,3,3
Fremantle,2022,16,"Mundy, David",22,214,61,279,493,22.41,5,7,0,74,29,66,105,56,15,16,4,199,301,0,4,23,2,6
Fremantle,2022,11,"Aish, James",23,261,103,218,479,20.83,5,3,0,56,40,73,53,62,20,12,3,149,330,1,4,18,3,8
Fremantle,2022,9,"Acres, Blake",20,287,115,147,434,21.7,6,6,0,54,43,84,36,72,18,17,3,124,310,3,4,31,3,6
Fremantle,2022,36,"Cox, Brennan",23,271,146,109,380,16.52,1,1,4,25,106,17,4,48,12,26,0,116,214,36,1,154,1,0
Fremantle,2022,27,"Chapman, Heath",17,180,105,136,316,18.59,0,0,0,29,52,26,6,43,14,18,0,92,226,6,0,44,6,5
Fremantle,2022,5,"Schultz, Lachie",23,196,93,114,310,13.48,30,19,0,69,11,56,11,67,25,35,6,125,191,3,22,27,0,19
Fremantle,2022,4,"Darcy, Sean",21,147,51,150,297,14.14,10,9,712,55,21,49,93,71,25,36,6,188,110,20,13,54,0,8
Fremantle,2022,31,"Walker, Brandon",21,186,67,110,296,14.1,1,1,0,43,38,28,13,65,12,23,0,81,217,2,0,42,5,3
Fremantle,2022,10,"Walters, Michael",21,172,82,124,296,14.1,25,15,0,57,5,42,18,62,30,19,0,129,167,10,17,16,0,11
Fremantle,2022,2,"Logue, Griffin",20,121,100,130,251,12.55,8,8,25,35,28,17,8,39,9,13,0,120,132,24,12,126,3,6
Fremantle,2022,32,"Frederick, Michael",22,154,74,85,239,10.86,28,14,0,51,3,60,5,32,11,10,0,73,169,4,15,15,10,11
Fremantle,2022,37,"Lobb, Rory",21,141,92,93,234,11.14,36,24,156,35,9,27,11,42,20,16,7,125,117,32,49,82,0,12
Fremantle,2022,25,"Pearce, Alex",21,154,90,76,230,10.95,1,0,0,25,51,11,4,43,17,17,1,92,140,19,0,108,0,0
Fremantle,2022,33,"Colyer, Travis",18,148,63,54,202,11.22,9,6,0,31,9,50,10,21,13,7,0,57,149,1,4,16,12,15
Fremantle,2022,39,"Switkowski, Sam",14,79,23,122,201,14.36,11,6,0,63,1,40,24,21,12,10,0,94,97,1,7,19,12,14
Fremantle,2022,30,"ODriscoll, Nathan",12,103,42,75,178,14.83,10,6,0,19,8,29,17,29,11,8,0,56,119,0,4,17,8,4
Fremantle,2022,18,"Tucker, Darcy",14,87,43,63,150,10.71,2,5,0,24,12,23,22,24,5,5,0,49,102,2,2,9,1,2
Fremantle,2022,41,"Banfield, Bailey",23,102,46,41,143,6.22,18,14,0,26,5,26,2,32,11,16,0,63,95,7,15,9,1,8
Fremantle,2022,20,"Taberner, Matthew",13,100,63,24,124,9.54,23,8,0,13,0,22,1,18,19,8,3,54,68,18,20,15,0,4
Fremantle,2022,7,"Fyfe, Nat",7,37,20,69,106,15.14,6,4,0,20,1,14,15,21,3,13,0,53,53,6,10,7,1,5
Fremantle,2022,15,"Hughes, Ethan",6,45,27,48,93,15.5,0,0,0,5,13,8,9,13,1,7,0,24,73,0,0,15,1,0
Fremantle,2022,22,"Meek, Lloyd",6,26,12,43,69,11.5,2,0,117,15,5,6,18,15,11,12,0,39,35,3,1,33,0,0
Fremantle,2022,23,"Henry, Liam",7,36,19,29,65,9.29,1,1,0,10,3,7,3,14,3,4,0,16,52,1,1,5,1,0
Fremantle,2022,28,"Erasmus, Neil",5,28,13,26,54,10.8,1,2,0,11,0,9,9,10,3,0,0,21,36,0,1,2,0,0
Fremantle,2022,14,"Wilson, Nathan",2,24,10,11,35,17.5,0,0,0,1,7,4,0,6,0,2,0,7,26,0,0,8,0,0
Fremantle,2022,35,"Treacy, Josh",4,19,10,12,31,7.75,1,2,3,9,0,9,0,13,5,4,0,17,15,2,2,11,0,2
Fremantle,2022,24,"Amiss, Jye",3,21,13,7,28,9.33,4,1,0,2,0,7,0,3,3,0,0,17,11,6,6,1,0,3
Fremantle,2022,21,"Hamling, Joel",1,6,4,4,10,10.0,0,0,0,0,1,1,0,2,1,2,0,1,10,0,0,7,2,0
Fremantle,2022,12,"Crowden, Mitch",2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geelong,2022,29,"Guthrie, Cameron",25,316,90,297,613,24.52,12,12,0,124,27,73,107,76,26,22,13,245,357,3,7,29,7,8
Geelong,2022,2,"Tuohy, Zach",24,351,120,169,520,21.67,9,6,0,44,91,60,25,47,15,10,5,131,336,6,6,26,22,8
Geelong,2022,7,"Smith, Isaac",24,339,161,178,517,21.54,15,22,0,31,53,123,18,69,7,11,5,95,381,4,11,26,17,12
Geelong,2022,22,"Duncan, Mitch",22,342,184,173,515,23.41,9,7,0,35,76,67,34,66,14,17,4,101,382,5,13,27,7,12
Geelong,2022,44,"Stewart, Tom",20,354,146,111,465,23.25,0,1,1,40,125,45,8,69,17,28,9,121,292,14,0,83,5,5
Geelong,2022,14,"Selwood, Joel",21,238,67,221,459,21.86,7,3,0,91,24,83,108,82,41,32,4,204,262,3,7,40,3,14
Geelong,2022,30,"Atkins, Tom",25,238,65,214,452,18.08,4,3,0,157,40,55,77,68,33,22,0,209,240,2,1,45,2,6
Geelong,2022,46,"Blicavs, Mark",24,186,97,239,425,17.71,8,5,350,121,38,61,82,72,30,31,9,213,224,20,13,90,0,5
Geelong,2022,35,"Dangerfield, Patrick",18,226,70,178,404,22.44,8,12,0,49,20,93,106,76,21,26,6,210,182,14,18,41,1,18
Geelong,2022,45,"Close, Brad",25,181,85,213,394,15.76,26,20,0,93,6,65,24,52,27,12,0,136,263,4,21,35,4,22
Geelong,2022,5,"Cameron, Jeremy",24,272,141,116,388,16.17,65,37,1,34,7,75,14,69,24,28,19,122,266,27,70,35,4,21
Geelong,2022,18,"Stengle, Tyson",25,247,82,114,361,14.44,53,27,0,64,8,86,34,67,17,22,6,140,227,5,35,23,10,12
Geelong,2022,3,"Parfitt, Brandan",17,168,32,180,348,20.47,5,4,0,80,10,59,74,77,20,24,0,152,187,2,8,23,0,7
Geelong,2022,26,"Hawkins, Tom",25,221,142,107,328,13.12,67,43,85,39,3,42,24,64,17,26,8,169,165,42,96,44,1,27
Geelong,2022,32,"Miers, Gryan",22,174,80,153,327,14.86,13,13,0,47,8,57,8,55,12,12,0,101,230,2,12,12,2,19
Geelong,2022,39,"Guthrie, Zach",21,224,116,97,321,15.29,5,3,0,48,62,47,4,46,20,15,0,92,230,14,2,49,5,8
Geelong,2022,16,"De Koning, Sam",23,143,120,138,281,12.22,1,0,4,6,58,15,1,27,24,10,0,122,161,36,1,125,0,1
Geelong,2022,9,"Holmes, Max",18,161,68,119,280,15.56,13,6,0,42,19,52,24,49,8,14,2,99,180,4,10,24,7,14
Geelong,2022,42,"OConnor, Mark",22,171,84,106,277,12.59,0,4,0,56,30,37,12,35,16,10,0,92,190,5,2,39,1,3
Geelong,2022,8,"Kolodjashnij, Jake",23,165,107,111,276,12.0,2,0,0,33,37,19,7,45,16,20,0,101,173,15,0,82,2,0
Geelong,2022,1,"Stanley, Rhys",20,146,64,111,257,12.85,3,2,418,36,20,56,65,74,29,35,0,146,117,20,9,95,0,5
Geelong,2022,24,"Bews, Jed",23,134,79,115,249,10.83,1,2,0,43,34,27,9,37,8,13,0,88,156,4,2,37,1,4
Geelong,2022,38,"Henry, Jack",17,119,82,65,184,10.82,4,1,6,24,28,14,2,30,8,9,0,57,126,10,6,72,1,5
Geelong,2022,27,"Menegola, Sam",7,87,28,38,125,17.86,5,4,0,8,9,27,9,26,4,6,2,34,92,0,3,9,1,7
Geelong,2022,23,"Rohan, Gary",12,71,31,37,108,9.0,14,6,0,29,2,33,4,25,11,10,0,45,68,4,11,17,0,8
Geelong,2022,40,"Dahlhaus, Luke",10,40,20,64,104,10.4,3,2,0,19,0,14,4,11,10,2,0,37,65,0,3,9,0,5
Geelong,2022,4,"Higgins, Shaun",5,41,15,42,83,16.6,1,1,0,19,7,11,9,16,7,5,0,19,64,1,2,3,0,4
Geelong,2022,12,"Stephens, Cooper",7,36,14,40,76,10.86,0,0,0,11,7,12,14,12,3,6,0,30,47,0,1,1,0,3
Geelong,2022,19,"Narkle, Quinton",8,40,21,28,68,8.5,4,3,0,8,8,14,9,14,1,4,0,23,47,0,4,3,2,3
Geelong,2022,31,"Evans, Francis",5,14,8,24,38,7.6,1,0,0,7,1,4,2,11,3,0,0,15,27,0,0,4,0,1
Geelong,2022,15,"Ceglar, Jonathon",3,16,2,19,35,11.67,0,0,47,2,5,4,15,10,0,3,0,26,10,0,0,10,0,0
Geelong,2022,17,"Ratugolea, Esava",4,17,9,9,26,6.5,0,0,13,8,3,3,2,6,2,3,0,12,13,2,1,11,0,0
Geelong,2022,10,"Knevitt, Mitch",2,10,8,12,22,11.0,0,2,0,3,0,4,2,2,1,1,0,5,18,1,0,1,0,0
Geelong,2022,28,"Dempsey, Oliver",2,5,0,14,19,9.5,1,1,0,2,0,2,1,3,4,1,0,10,8,0,0,0,1,1
Geelong,2022,33,"Neale, Shannon",2,4,3,9,13,6.5,0,0,14,4,0,3,2,3,1,2,0,9,4,2,0,4,0,0
Gold Coast,2022,11,"Miller, Touk",22,373,83,253,626,28.45,8,11,0,133,51,122,174,96,29,26,27,334,293,3,3,21,3,15
Gold Coast,2022,15,"Anderson, Noah",21,383,92,166,549,26.14,11,7,0,71,44,126,117,98,18,23,14,221,325,0,5,32,21,12
Gold Coast,2022,4,"Ellis, Brandon",21,314,115,146,460,21.9,9,6,0,47,67,60,25,52,13,12,5,123,285,3,9,26,5,6
Gold Coast,2022,24,"Swallow, David",22,273,95,170,443,20.14,8,7,0,77,40,106,96,67,26,17,5,215,243,6,3,35,2,12
Gold Coast,2022,18,"Rowell, Matt",22,214,27,194,408,18.55,2,4,0,158,32,76,132,81,35,48,4,280,136,0,1,34,1,4
Gold Coast,2022,9,"Ainsworth, Ben",22,235,127,118,353,16.05,25,19,0,57,3,80,9,73,21,23,1,103,258,5,38,19,6,25
Gold Coast,2022,28,"Witts, Jarrod",22,164,55,129,293,13.32,4,2,833,63,15,36,101,63,36,24,4,206,101,11,4,81,0,10
Gold Coast,2022,25,"Collins, Sam",22,168,117,75,243,11.05,0,0,0,34,67,14,4,45,32,14,0,116,144,24,0,179,2,0
Gold Coast,2022,23,"Lemmens, Sean",20,184,79,59,243,12.15,0,0,0,50,77,15,7,55,16,21,0,86,140,7,0,52,5,2
Gold Coast,2022,22,"Rankine, Izak",18,154,40,88,242,13.44,29,21,0,39,4,36,25,48,16,21,2,116,121,0,21,21,15,18
Gold Coast,2022,7,"Holman, Nick",20,113,42,120,233,11.65,16,10,0,94,4,43,6,55,21,17,0,137,109,5,14,21,3,8
Gold Coast,2022,8,"Fiorini, Brayden",14,155,48,73,228,16.29,3,3,0,41,21,46,26,37,5,4,3,82,138,1,2,20,0,3
Gold Coast,2022,10,"Ballard, Charlie",18,177,109,49,226,12.56,0,1,0,22,52,17,3,57,13,20,0,76,144,20,1,108,1,3
Gold Coast,2022,14,"Weller, Lachie",11,161,48,64,225,20.45,3,2,0,17,62,37,15,34,11,4,4,58,129,0,0,25,9,3
Gold Coast,2022,1,"Chol, Mabior",22,142,80,43,185,8.41,44,27,88,28,3,32,17,57,25,29,3,130,67,33,39,47,1,7
Gold Coast,2022,13,"Lukosius, Jack",13,143,62,33,176,13.54,8,14,0,28,20,49,7,35,8,11,0,57,101,5,13,31,0,12
Gold Coast,2022,27,"Powell, Wil",12,136,43,40,176,14.67,1,6,0,29,43,30,8,26,9,12,0,58,98,4,0,32,4,6
Gold Coast,2022,17,"Markov, Oleg",11,125,47,47,172,15.64,1,0,0,20,37,26,4,32,8,4,0,52,105,0,1,19,19,2
Gold Coast,2022,50,"Farrar, Jy",14,123,64,48,171,12.21,1,0,0,21,42,21,3,26,5,11,0,52,111,3,0,44,16,0
Gold Coast,2022,30,"Casboult, Levi",21,114,79,47,161,7.67,35,22,10,21,1,22,5,66,18,31,0,89,72,36,49,37,0,3
Gold Coast,2022,5,"Davies, Alex",15,81,27,68,149,9.93,8,3,2,47,8,27,22,41,13,19,0,87,68,1,2,14,1,4
Gold Coast,2022,41,"Rosas, Malcolm",15,77,27,63,140,9.33,14,7,0,46,2,27,13,37,5,11,0,71,75,3,5,11,1,7
Gold Coast,2022,35,"Budarick, Connor",9,106,44,29,135,15.0,0,1,0,22,32,12,2,24,9,6,2,43,73,4,0,25,1,0
Gold Coast,2022,46,"Graham, Caleb",15,95,52,38,133,8.87,1,0,2,14,37,16,3,26,13,9,0,50,80,8,0,153,0,0
Gold Coast,2022,20,"Sharp, Jeremy",12,84,35,33,117,9.75,5,4,0,10,5,27,2,16,6,3,0,33,80,0,5,6,5,0
Gold Coast,2022,44,"Macpherson, Darcy",10,66,24,40,106,10.6,0,1,0,25,13,22,2,24,12,7,0,47,57,1,3,5,0,4
Gold Coast,2022,26,"Flanders, Sam",9,51,22,46,97,10.78,3,1,0,19,9,15,4,16,2,3,0,34,66,2,1,8,2,2
Gold Coast,2022,2,"Atkins, Rory",9,58,15,31,89,9.89,0,0,0,8,16,17,5,17,2,6,0,26,64,0,0,9,4,1
Gold Coast,2022,36,"Hollands, Elijah",5,52,26,33,85,17.0,5,4,0,11,5,18,11,17,6,6,0,34,52,3,4,4,1,1
Gold Coast,2022,3,"Bowes, Jack",5,58,18,20,78,15.6,0,0,0,7,22,8,8,15,2,7,0,20,43,0,0,8,5,1
Gold Coast,2022,40,"Jeffrey, Joel",5,40,17,10,50,10.0,8,3,0,8,0,12,0,6,4,0,0,27,27,6,7,9,1,2
Gold Coast,2022,31,"Andrew, Mac",4,27,18,15,42,10.5,0,0,0,8,8,6,1,9,3,2,0,18,27,5,2,8,0,1
Gold Coast,2022,47,"Oea, Hewago",5,17,6,10,27,5.4,2,0,0,14,3,5,1,7,3,2,0,6,20,0,0,2,1,2
Gold Coast,2022,12,"Day, Sam",4,19,10,7,26,6.5,6,1,8,5,0,8,2,7,3,2,0,16,10,3,5,9,0,3
Gold Coast,2022,19,"Corbett, Josh",4,12,12,12,24,6.0,4,1,0,2,0,6,0,7,0,2,0,8,16,2,5,2,0,0
Gold Coast,2022,6,"Sexton, Alex",4,19,8,4,23,5.75,7,4,0,1,0,5,2,3,2,2,1,10,15,1,4,1,1,0
Gold Coast,2022,16,"Thompson, Rory",3,11,9,5,16,5.33,0,0,0,5,1,1,0,6,0,3,0,7,10,1,0,21,0,0
Gold Coast,2022,29,"Burgess, Chris",2,5,7,6,11,5.5,0,1,0,2,1,2,0,2,0,0,0,8,3,5,1,9,0,1
Gold Coast,2022,21,"Tsitas, James",1,3,3,2,5,5.0,0,0,0,1,0,0,0,1,0,1,0,1,4,0,1,0,0,1
Gold Coast,2022,33,"Constable, Charlie",2,4,2,0,4,2.0,0,0,0,0,1,1,0,1,0,0,0,0,3,0,0,0,0,0
Greater Western Sydney,2022,22,"Kelly, Josh",21,295,93,265,560,26.67,9,9,0,101,49,89,79,66,20,17,13,194,366,3,2,24,4,12
Greater Western Sydney,2022,3,"Coniglio, Stephen",21,283,78,240,523,24.9,17,11,0,110,16,68,94,83,19,23,4,201,318,5,8,21,14,16
Greater Western Sydney,2022,12,"Green, Tom",21,222,58,289,511,24.33,10,9,6,89,38,69,105,91,20,29,4,255,267,4,6,20,4,12
Greater Western Sydney,2022,13,"Cumming, Isaac",21,378,122,116,494,23.52,0,2,0,50,140,49,15,62,17,16,1,108,273,6,0,50,9,3
Greater Western Sydney,2022,8,"Ward, Callan",22,247,103,230,477,21.68,8,7,1,58,43,56,75,60,19,16,1,174,310,7,2,21,8,4
Greater Western Sydney,2022,6,"Whitfield, Lachie",18,256,116,153,409,22.72,6,3,0,56,49,59,38,71,15,22,2,100,292,3,2,32,2,8
Greater Western Sydney,2022,14,"Taranto, Tim",16,220,57,187,407,25.44,7,7,0,76,31,62,60,74,27,20,6,155,237,5,5,13,1,10
Greater Western Sydney,2022,27,"Himmelberg, Harry",22,274,132,121,395,17.95,22,6,17,49,95,43,5,64,19,23,5,121,225,21,13,72,10,7
Greater Western Sydney,2022,36,"Perryman, Harry",16,190,66,160,350,21.88,3,0,0,77,37,38,42,44,12,14,0,136,207,1,3,25,0,4
Greater Western Sydney,2022,7,"Ash, Lachie",21,206,97,132,338,16.1,2,7,0,54,42,52,22,49,4,15,0,94,245,1,7,38,2,6
Greater Western Sydney,2022,15,"Taylor, Sam",22,190,132,145,335,15.23,0,0,0,59,76,12,7,44,31,12,1,176,153,38,0,189,0,2
Greater Western Sydney,2022,40,"Kennedy, Adam",18,172,97,86,258,14.33,1,0,0,22,45,25,9,24,9,3,0,45,201,2,0,42,5,2
Greater Western Sydney,2022,19,"Haynes, Nick",17,176,98,65,241,14.18,1,2,0,14,41,23,3,40,12,9,0,62,174,4,4,52,0,2
Greater Western Sydney,2022,23,"Hogan, Jesse",18,146,130,88,234,13.0,35,21,13,35,1,30,1,33,13,10,5,102,134,38,50,26,0,11
Greater Western Sydney,2022,39,"Idun, Connor",16,124,74,96,220,13.75,0,3,0,27,54,9,2,24,13,8,0,63,157,2,0,65,5,1
Greater Western Sydney,2022,4,"Greene, Toby",15,160,78,55,215,14.33,37,19,0,22,3,57,10,53,20,19,3,84,126,15,32,10,2,9
Greater Western Sydney,2022,5,"Bruhn, Tanner",17,93,38,109,202,11.88,7,3,0,59,7,34,36,41,19,20,1,96,117,1,3,14,6,3
Greater Western Sydney,2022,26,"Riccardi, Jake",15,104,74,47,151,10.07,15,14,14,23,2,22,6,24,10,5,0,54,99,15,20,14,1,6
Greater Western Sydney,2022,33,"OHalloran, Xavier",14,88,35,55,143,10.21,1,3,0,24,11,31,9,26,4,6,0,41,108,1,2,12,2,2
Greater Western Sydney,2022,25,"Keeffe, Lachlan",18,89,48,47,136,7.56,2,2,69,33,20,9,6,32,8,19,0,51,83,8,1,66,0,2
Greater Western Sydney,2022,2,"Hopper, Jacob",7,57,20,78,135,19.29,2,1,0,21,10,16,33,29,9,10,0,66,74,0,0,6,1,3
Greater Western Sydney,2022,30,"Flynn, Matt",12,61,33,69,130,10.83,4,1,306,25,6,19,35,31,11,15,0,86,48,15,7,40,0,0
Greater Western Sydney,2022,11,"Preuss, Braydon",10,84,41,40,124,12.4,2,8,326,26,12,42,32,44,20,23,0,85,39,21,2,13,0,6
Greater Western Sydney,2022,20,"Peatling, James",12,80,50,43,123,10.25,9,8,0,18,3,22,10,24,7,7,1,39,88,2,9,7,3,7
Greater Western Sydney,2022,10,"Wehr, Jacob",10,87,36,33,120,12.0,4,0,0,35,11,20,8,21,11,7,0,48,74,1,2,17,0,2
Greater Western Sydney,2022,24,"de Boer, Matt",12,54,31,54,108,9.0,5,3,0,19,6,24,1,19,8,11,0,27,80,2,6,10,0,4
Greater Western Sydney,2022,38,"Lloyd, Daniel",11,75,39,31,106,9.64,5,6,0,27,4,17,5,21,4,5,0,37,69,2,8,7,2,3
Greater Western Sydney,2022,37,"Hill, Bobby",11,62,24,32,94,8.55,9,8,0,24,3,20,4,19,8,8,0,38,57,2,7,15,2,2
Greater Western Sydney,2022,17,"Callaghan, Finn",5,41,18,34,75,15.0,2,0,0,5,9,11,3,12,2,3,0,20,57,1,0,3,1,2
Greater Western Sydney,2022,31,"Brander, Jarrod",5,43,26,22,65,13.0,4,5,0,6,2,13,2,13,3,4,0,20,46,3,4,4,2,1
Greater Western Sydney,2022,46,"Brown, Callum",8,43,24,15,58,7.25,4,1,0,14,7,11,1,8,4,2,3,19,39,4,1,21,0,1
Greater Western Sydney,2022,1,"Davis, Phil",5,36,23,22,58,11.6,0,0,0,8,13,3,0,11,7,5,0,24,35,1,0,29,0,0
Greater Western Sydney,2022,42,"Stein, Jake",9,33,18,22,55,6.11,1,0,0,11,11,4,1,8,6,1,0,22,34,2,2,35,0,1
Greater Western Sydney,2022,28,"Sproule, Zach",6,30,18,12,42,7.0,2,3,9,18,0,9,4,15,2,8,0,14,27,2,2,2,1,3
Greater Western Sydney,2022,43,"Hamilton, Cooper",4,24,8,17,41,10.25,0,0,0,11,7,1,2,6,4,3,0,12,29,0,0,7,0,0
Greater Western Sydney,2022,21,"Aleer, Leek",4,25,19,13,38,9.5,0,0,0,9,5,2,0,5,6,1,0,16,22,4,0,18,0,0
Greater Western Sydney,2022,32,"Briggs, Kieren",4,26,9,11,37,9.25,1,3,49,7,4,6,15,11,7,7,0,29,7,3,2,12,0,1
Greater Western Sydney,2022,18,"Stone, Conor",1,5,2,2,7,7.0,0,2,0,2,0,0,0,2,1,0,0,2,4,0,1,1,0,0
Greater Western Sydney,2022,9,"Angwin, Ryan",1,1,1,2,3,3.0,0,0,0,1,0,0,0,1,0,1,0,2,1,0,0,0,0,0
Hawthorn,2022,3,"Mitchell, Tom",21,239,81,350,589,28.05,5,7,0,96,41,68,106,88,31,30,9,273,326,1,7,24,6,11
Hawthorn,2022,6,"Sicily, James",22,418,190,106,524,23.82,1,3,0,32,179,36,6,82,26,26,7,149,307,32,1,161,11,1
Hawthorn,2022,44,"Newcombe, Jai",22,266,94,230,496,22.55,8,6,0,101,51,90,85,107,29,35,11,201,304,6,6,23,18,16
Hawthorn,2022,13,"Moore, Dylan",22,243,124,201,444,20.18,26,14,0,92,14,85,43,65,44,11,1,176,276,9,20,22,6,14
Hawthorn,2022,10,"OMeara, Jaeger",21,230,74,197,427,20.33,9,9,0,105,20,92,107,70,17,27,2,227,202,7,10,30,6,15
Hawthorn,2022,1,"Morrison, Harry",21,280,122,123,403,19.19,9,2,0,58,55,64,39,65,15,14,0,114,287,6,3,28,1,8
Hawthorn,2022,14,"Scrimshaw, Jack",20,233,115,147,380,19.0,3,3,0,25,79,29,7,42,9,7,0,119,236,19,3,49,18,4
Hawthorn,2022,15,"Hardwick, Blake",22,267,114,99,366,16.64,0,0,0,42,89,19,8,42,12,7,0,92,211,5,0,72,4,1
Hawthorn,2022,11,"Nash, Conor",21,165,48,161,326,15.52,2,2,39,86,22,62,62,67,16,24,0,150,177,0,2,38,6,6
Hawthorn,2022,12,"Day, Will",17,169,68,104,273,16.06,3,1,0,33,53,29,9,42,10,16,0,74,169,5,1,39,4,2
Hawthorn,2022,25,"Ward, Josh",14,158,53,109,267,19.07,2,2,0,41,19,32,38,48,7,11,0,89,183,1,0,11,1,7
Hawthorn,2022,31,"Macdonald, Connor",20,160,67,103,263,13.15,9,9,0,35,11,41,14,42,3,9,0,90,172,3,6,8,2,6
Hawthorn,2022,9,"Jiath, Changkuoth",14,141,63,113,254,18.14,1,2,0,29,43,24,5,44,11,14,6,81,178,9,1,41,23,2
Hawthorn,2022,4,"Impey, Jarman",16,158,61,92,250,15.63,3,8,0,38,28,40,8,34,16,15,0,73,177,2,1,8,12,4
Hawthorn,2022,22,"Breust, Luke",21,156,47,79,235,11.19,40,19,0,51,3,64,9,48,33,14,3,118,126,8,23,21,3,15
Hawthorn,2022,32,"Maginness, Finn",16,108,41,93,201,12.56,3,7,0,57,19,36,17,42,8,9,0,71,130,1,1,17,0,6
Hawthorn,2022,19,"Gunston, Jack",16,129,70,43,172,10.75,32,24,0,22,1,29,1,28,12,11,3,73,101,13,39,28,1,13
Hawthorn,2022,5,"Worpel, James",11,86,20,83,169,15.36,3,2,0,24,10,33,32,40,8,11,0,94,82,0,0,14,2,1
Hawthorn,2022,2,"Lewis, Mitch",15,116,72,52,168,11.2,37,15,4,16,1,20,4,33,17,14,3,84,84,23,35,34,1,7
Hawthorn,2022,8,"Frost, Sam",12,91,55,68,159,13.25,1,1,3,24,36,11,1,46,9,24,0,64,98,7,3,60,4,1
Hawthorn,2022,26,"Shiels, Liam",13,84,32,62,146,11.23,4,4,0,39,10,25,11,32,9,6,0,48,88,1,2,14,0,2
Hawthorn,2022,16,"Bramble, Lachlan",9,87,25,51,138,15.33,0,3,0,21,28,12,8,15,7,4,0,41,83,1,1,14,3,5
Hawthorn,2022,24,"Grainger-Barras, Denver",16,87,49,47,134,8.38,0,0,0,23,38,5,3,39,14,24,0,51,81,9,0,70,4,0
Hawthorn,2022,23,"Koschitzke, Jacob",16,81,36,44,125,7.81,18,8,49,41,2,25,12,33,13,12,0,64,58,9,18,36,0,3
Hawthorn,2022,17,"Howe, Daniel",9,74,40,50,124,13.78,1,1,2,16,9,13,7,20,6,7,0,36,79,2,3,20,0,1
Hawthorn,2022,20,"Wingard, Chad",10,78,21,45,123,12.3,17,6,0,22,0,26,12,24,7,10,0,47,68,4,10,14,2,6
Hawthorn,2022,7,"McEvoy, Ben",8,36,17,57,93,11.63,6,1,178,26,6,9,14,14,14,3,0,53,48,7,4,40,1,1
Hawthorn,2022,37,"Reeves, Ned",12,53,17,36,89,7.42,7,1,323,29,8,19,26,34,9,22,0,54,30,7,6,47,0,0
Hawthorn,2022,30,"Butler, Sam",9,42,16,34,76,8.44,6,5,0,15,0,13,3,21,10,9,0,38,42,3,2,4,0,2
Hawthorn,2022,36,"Blanck, James",9,42,15,25,67,7.44,0,0,0,14,15,6,2,18,7,8,0,32,40,2,0,57,0,0
Hawthorn,2022,18,"Lynch, Max",7,37,14,25,62,8.86,4,1,123,11,7,14,13,12,5,5,0,36,24,5,4,6,0,2
Hawthorn,2022,35,"Morris, Josh",6,26,8,20,46,7.67,0,0,0,4,4,11,1,11,4,3,0,16,33,2,0,12,0,1
Hawthorn,2022,21,"Phillips, Tom",4,20,11,17,37,9.25,0,0,0,13,6,1,1,7,2,2,0,11,28,0,0,1,0,3
Hawthorn,2022,39,"Jeka, Emerson",3,21,13,13,34,11.33,0,0,0,3,5,1,0,10,1,1,0,12,22,5,0,10,0,0
Hawthorn,2022,45,"Callow, Jackson",3,9,8,15,24,8.0,0,2,11,5,2,4,0,6,1,2,0,14,10,4,2,3,0,0
Hawthorn,2022,28,"Hartigan, Kyle",3,8,5,5,13,4.33,0,0,0,2,0,2,0,8,1,3,0,9,3,3,0,15,0,0
Hawthorn,2022,29,"Serong, Jai",3,7,5,6,13,4.33,1,0,0,5,0,3,0,6,1,2,0,6,9,1,2,1,0,1
Hawthorn,2022,27,"Long, Ned",1,10,7,1,11,11.0,0,0,0,1,3,1,1,2,1,1,0,3,9,1,0,1,0,0
Hawthorn,2022,43,"Saunders, Jack",1,3,1,4,7,7.0,1,0,0,1,0,1,0,1,1,0,0,2,5,0,0,0,0,1
Melbourne,2022,13,"Oliver, Clayton",23,344,82,409,753,32.74,5,8,0,126,42,124,199,113,36,27,25,409,358,1,1,40,3,19
Melbourne,2022,5,"Petracca, Christian",24,357,100,316,673,28.04,19,31,0,75,35,156,111,103,16,17,24,305,376,4,19,16,0,28
